DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
12/18/2015,11.86,0,33,25,25.9,34,,,,,
12/19/2015,11.41,0,30,21,25.1,31.1,,,,,
12/20/2015,8.95,0,43,15,19.9,27.1,,,,,
12/21/2015,9.84,0.47,51,39,16.1,21.9,,,,,
12/22/2015,5.14,0,,,14.1,19.9,,,,,
12/23/2015,9.17,0.72,,,25.9,36.9,,,,,
12/24/2015,12.75,0,,,31.1,40.9,,,,,1
12/25/2015,3.13,0,47,26,13,16.1,,,,,
12/26/2015,7.83,0.06,43,31,21.9,27.1,,,,,
12/27/2015,10.74,0.25,43,33,21,25.9,,,,,
12/28/2015,15.21,0.6,35,28,28,38,,,,,
12/29/2015,10.74,0.08,41,33,23.9,32,,,,,
12/30/2015,8.05,0,33,31,15,18.1,,,,,
12/31/2015,11.63,0,31,28,21,25.9,,,,,
1/1/2016,13.87,0,28,24,21.9,27.1,,,,,
1/2/2016,12.08,0,35,26,21,28,,,,,
1/3/2016,10.07,0,33,24,21.9,29.1,,,,,
1/4/2016,7.16,0,27,7,16.1,21,,,,,
1/5/2016,4.92,0,28,4,15,18.1,,,,,
1/6/2016,4.03,0,37,7,12.1,15,,,,,
1/7/2016,2.68,0,43,21,8.9,12.1,,,,,
1/8/2016,3.8,0.21,41,26,8.1,13,,,,,
1/9/2016,6.93,0.07,48,41,13,19,,,,,
1/10/2016,15.66,0.18,44,17,31.1,42.9,,,,,
1/11/2016,11.41,0,17,8,21.9,28,,,,,
1/12/2016,16.55,0,25,13,32,40.9,,,,,
1/13/2016,10.51,0,16,10,17,21.9,,,,,
1/14/2016,5.37,0,34,16,10.1,14.1,,,,,
1/15/2016,7.38,0.21,40,18,17,21,,,,,
1/16/2016,13.42,0,36,28,23,29.1,,,,,
1/17/2016,14.32,0,28,7,25.1,30,,,,,
1/18/2016,14.99,0,14,5,23.9,29.1,,,,,
1/19/2016,8.72,0,22,4,19.9,23,,,,,
1/20/2016,3.13,0,21,3,8.1,10.1,,,,,
1/21/2016,4.47,0,26,8,10.1,12.1,,,,,
1/22/2016,7.83,0,28,19,16.1,21.9,,,,,
1/23/2016,8.5,0,32,13,18.1,23.9,,,,,
1/24/2016,7.38,0,34,12,18.1,23.9,,,,,
1/25/2016,8.72,0.02,43,25,18.1,21.9,,,,,
1/26/2016,16.11,0,44,30,29.1,38.9,,,,,
1/27/2016,12.75,0,31,26,23,31.1,,,,,
1/28/2016,12.75,0.02,38,26,21,28,,,,,
1/29/2016,10.51,0,30,17,21.9,29.1,,,,,
1/30/2016,7.38,0,51,26,16.1,21,,,,,
1/31/2016,6.71,0.15,51,30,23,29.1,,,,,
2/1/2016,6.04,0,45,21,21.9,29.1,,,,,
2/2/2016,9.62,0.3,40,22,23,31.1,,,,,
2/3/2016,13.87,0,54,34,32,42.1,,,,,
2/4/2016,9.4,0,34,20,16.1,19.9,,,,,
2/5/2016,6.04,0,39,16,15,19.9,,,,,
2/6/2016,8.28,0,38,19,17,23,,,,,
2/7/2016,8.5,0,48,27,21,25.9,,,,,
2/8/2016,5.82,0,42,26,15,18.1,,,,,
2/9/2016,12.3,0.05,32,24,21,28,,,,,
2/10/2016,12.97,0,24,9,21,28,,,,,
2/11/2016,7.16,0,21,2,17,21.9,,,,,
2/12/2016,11.86,0,24,3,23,33.1,,,,,
2/13/2016,7.61,0,15,-7,18.1,27.1,,,,,
2/14/2016,6.26,0,18,-9,15,23,,,,,
2/15/2016,6.26,0,28,16,13,17,,,,,
2/16/2016,6.26,0,29,27,13,15,,,,,
2/17/2016,6.49,0.04,31,5,17,23,,,,,
2/18/2016,7.38,0,32,3,15,21,,,,,
2/19/2016,18.79,0,61,31,44.1,53.9,,,,,1
2/20/2016,14.32,0,62,29,38,51,,,,,
2/21/2016,5.14,0,43,24,15,19,,,,,
2/22/2016,5.37,0,38,21,12.1,14.1,,,,,
2/23/2016,6.93,0,43,19,15,21,,,,,
2/24/2016,14.76,0.29,33,31,23,29.1,,,,,
2/25/2016,15.88,0.13,34,24,28,36.9,,,,,
2/26/2016,8.28,0,31,23,17,23,,,,,
2/27/2016,13.2,0,41,25,23,29.1,,,,,
2/28/2016,14.09,0.15,62,35,29.1,38.9,1,,,,
2/29/2016,15.88,0,49,28,31.1,40.9,1,,,,
3/1/2016,12.3,0.04,31,20,23.9,33.1,,1,,1,
3/2/2016,8.5,0,27,11,19.9,27.1,1,,,,
3/3/2016,3.58,0.06,29,9,8.9,12.1,1,,,,
3/4/2016,5.59,0,35,19,12.1,15,1,,,,
3/5/2016,3.8,0.16,33,25,8.9,11,1,,,,
3/6/2016,6.71,0,36,15,16.1,21.9,,1,,1,
3/7/2016,8.95,0,61,30,21,27.1,,,,,
3/8/2016,8.72,0,70,48,21,29.1,,,,,
3/9/2016,,,70,58,21,25.9,,,,,
3/10/2016,6.49,0.05,59,45,14.1,17,,,,,
3/11/2016,5.14,0,54,29,13,16.1,,,,,
3/12/2016,2.46,0,60,24,10.1,12.1,,,,,
3/13/2016,8.72,0.74,49,43,17,23,,,,,
3/14/2016,6.04,0.02,62,43,13,16.1,,,,,
3/15/2016,7.38,0.07,57,46,15,21,,,,,
3/16/2016,17.9,0.03,60,44,38,51,,,,,
3/17/2016,16.11,0,56,29,40,53,,,,,
3/18/2016,6.71,0,50,24,16.1,25.1,,,,,
3/19/2016,9.17,0,42,27,15,19,,,,,
3/20/2016,7.38,0,45,24,14.1,21,,,,,
3/21/2016,6.71,0,46,26,17,25.1,,,,,
3/22/2016,9.17,0,62,26,23,30,,,,,
3/23/2016,9.4,0.03,53,37,18.1,23,,,,,
3/24/2016,8.72,0.98,57,34,21,32,,,,,
3/25/2016,7.38,0,45,28,18.1,23.9,,,,,
3/26/2016,4.47,0,50,23,12.1,16.1,,,,,
3/27/2016,5.82,0.43,68,30,16.1,21,,,,,
3/28/2016,13.42,0.12,50,36,28,36,,,,,
3/29/2016,5.82,0,52,30,13,17,,,,,
3/30/2016,8.28,0.03,61,26,25.1,35.1,,,,,
3/31/2016,14.09,1.22,64,48,38,55.9,,,,,
4/1/2016,12.3,0.02,52,37,21,25.9,,,,,
4/2/2016,12.08,0.08,39,25,29.1,36,,,,,
4/3/2016,9.62,0.06,49,19,21.9,29.1,,,,,
4/4/2016,10.74,0,39,23,18.1,25.9,,,,,
4/5/2016,4.92,0,39,15,14.1,18.1,,,,,
4/6/2016,9.62,0.2,53,31,17,21.9,,,,,
4/7/2016,12.08,0.1,43,32,21.9,30,,,,,
4/8/2016,8.05,0.04,40,26,18.1,23,,,,,
4/9/2016,10.51,0.01,35,22,21.9,28,,,,,
4/10/2016,7.38,0.43,41,24,16.1,32,,,,,
4/11/2016,11.41,0.04,59,32,25.9,35.1,,,,,
4/12/2016,8.05,0,49,29,18.1,25.1,,,,,
4/13/2016,4.92,0,50,28,14.1,28,,,,,
4/14/2016,5.82,0,58,28,14.1,21,,,,,
4/15/2016,6.93,0,69,31,15,23.9,,,,,
4/16/2016,5.59,0,74,38,16.1,21,,,,,
4/17/2016,2.68,0,78,35,13,15,,,,,
4/18/2016,4.92,0,82,37,16.1,23.9,,,,,
4/19/2016,7.38,0,65,49,16.1,21,,,,,
4/20/2016,8.5,0,66,44,17,23,,,,,
4/21/2016,5.82,0.47,62,49,18.1,23,,,,,
4/22/2016,8.5,0,61,45,18.1,25.9,,,,,
4/23/2016,6.71,0,60,36,14.1,18.1,,,,,
4/24/2016,4.92,0,67,28,13,18.1,,,,,
4/25/2016,6.49,0.32,79,45,19.9,25.9,,,,,
4/26/2016,,0.15,60,43,,,,,,,
4/27/2016,,0,60,38,16.1,21.9,,,,,
4/28/2016,9.17,0.12,48,39,16.1,21.9,,,,,
4/29/2016,5.37,0,54,44,13,17,,,,,
4/30/2016,8.05,0.62,55,36,15,19.9,,,,,
5/1/2016,7.83,0.02,54,46,15,19.9,,,,,
5/2/2016,5.14,0.24,53,45,13,16.1,,,,,
5/3/2016,3.8,0,65,36,14.1,17,,,,,
5/4/2016,7.16,0.36,59,46,16.1,21.9,,,,,
5/6/2016,,,73,44,12.1,15,,,,,
5/7/2016,7.16,0,74,43,18.1,23,,,,,
5/8/2016,8.28,0,68,34,19.9,23.9,,,,,
5/9/2016,5.37,0,62,33,14.1,17,,,,,
5/10/2016,8.72,0.23,53,48,16.1,21,,,,,
5/11/2016,5.37,0,66,51,10.1,14.1,,,,,
5/12/2016,7.38,0.59,77,50,23,31.1,,,,,
5/13/2016,10.29,0.05,67,51,21.9,27.1,,,,,
5/14/2016,12.97,0.26,54,40,29.1,38.9,,,,,
5/15/2016,10.74,0.02,49,32,25.1,31.1,,,,,
5/16/2016,11.18,0,68,32,25.1,32,,,,,
5/17/2016,4.25,0,64,50,12.1,15,1,,1,,
5/18/2016,6.04,0,67,41,15,19,,,,,
5/19/2016,3.13,0,72,36,13,18.1,,,,,
5/20/2016,4.7,0,71,38,16.1,21,,,,,
5/21/2016,5.82,0,73,45,16.1,19.9,,,,,
5/22/2016,6.93,0,72,40,17,23,,,,,
5/23/2016,2.68,0,77,31,10.1,13,,,,,
5/24/2016,4.92,0,83,38,16.1,19.9,,,,,
5/25/2016,7.16,0,83,51,18.1,23.9,,,,,
5/26/2016,8.05,0.03,84,64,17,23.9,,,,,
5/27/2016,5.14,0,84,57,15,18.1,,,,,
5/28/2016,7.38,0,88,57,21.9,30,,,,,
5/29/2016,9.17,0.02,86,58,23.9,38.9,,,,,
5/30/2016,6.04,0,83,53,15,19,,,,,
5/31/2016,5.82,0,82,50,15,18.1,,,,,
6/1/2016,4.7,0.49,81,52,17,34,,,,,
6/2/2016,7.61,0,82,54,18.1,21.9,,,,,
6/3/2016,3.58,0,80,45,13,19,,,,,
6/4/2016,4.92,1.52,79,53,14.1,19,,,,,
6/5/2016,10.51,0.08,74,53,30,40,,,,,
6/6/2016,10.74,0,81,55,23,32,,,,,
6/7/2016,11.41,0,67,51,19.9,27.1,,,,,
6/8/2016,10.07,0,69,46,21,28,,,,,
6/9/2016,2.91,0,74,39,10.1,14.1,,,,,
6/10/2016,4.92,0,82,52,12.1,16.1,,,,,
6/11/2016,10.96,0,91,63,25.1,32,,,,,
6/12/2016,9.17,0,78,49,17,23,,,,,
6/13/2016,3.8,0,76,41,13,17,,,,,
6/14/2016,6.93,0.02,74,60,14.1,18.1,,,,,
6/15/2016,4.7,0,85,58,14.1,17,,,,,
6/16/2016,9.62,0.98,78,63,21.9,28,,,,,
6/17/2016,6.04,0,85,54,15,19.9,,,,,
6/18/2016,1.57,0,86,48,8.1,17,,,,,
6/19/2016,4.7,0,87,54,14.1,19.9,,,,,
6/20/2016,10.29,0,89,60,28,33.1,,,,,
6/21/2016,8.05,0,82,50,23,30,,,,,
6/22/2016,4.47,0,83,51,13,17,,,,,
6/23/2016,4.03,0.02,77,58,14.1,16.1,,,,,
6/24/2016,4.7,0,83,53,12.1,19,,,,,
6/25/2016,2.68,0,85,46,13,16.1,,,,,
6/26/2016,6.71,0,89,55,19.9,25.9,,,,,
6/27/2016,10.51,0,92,64,25.1,31.1,,,,,
6/28/2016,9.17,0,71,49,17,23,,,,,
6/29/2016,3.36,0,79,40,12.1,16.1,,,,,
6/30/2016,4.47,0,82,47,14.1,19.9,,,,,
7/1/2016,8.95,0.16,75,57,21,25.1,,,,,
7/2/2016,2.91,0,77,41,10.1,16.1,,,,,
7/3/2016,2.91,0,78,45,10.1,19,,,,,
7/4/2016,4.03,0,77,45,15,19.9,,,,,
7/5/2016,6.49,0,88,60,17,25.1,,,,,
7/6/2016,5.82,0,89,57,17,25.1,,,,,
7/7/2016,5.14,0.06,90,61,14.1,19,,,,,
7/8/2016,6.71,0.29,89,62,32,38,,,,,1
7/9/2016,8.28,0,77,63,16.1,30,,,,,
7/10/2016,3.8,0,85,54,12.1,15,,,,,
7/11/2016,3.8,0,87,59,13,17,,,,,
7/12/2016,6.93,0.45,93,59,25.9,36,,,,,
7/13/2016,8.05,0.07,89,67,21.9,30,,,,,
7/14/2016,10.07,0,88,62,23,27.1,,,,,
7/15/2016,8.05,0.01,80,59,21,30,,,,,
7/16/2016,3.36,0,76,56,8.9,16.1,,,,,
7/17/2016,8.28,0,84,51,23,32,,,,,
7/18/2016,8.05,0.07,86,62,36.9,49,,,,,
7/19/2016,6.26,0,87,53,17,31.1,,,,,
7/20/2016,3.58,0,88,51,12.1,15,,,,,
7/21/2016,5.82,0.31,91,58,31.1,45,,,,,
7/22/2016,8.05,0,92,70,17,21.9,,,,,
7/23/2016,3.8,0,95,62,12.1,15,,,,,
7/24/2016,5.37,0.12,86,71,15,25.9,,,,,
7/25/2016,8.5,0.03,90,72,17,25.1,,,,,
7/26/2016,3.8,0,90,58,12.1,25.9,,,,,
7/27/2016,3.8,0,91,56,15,19.9,,,,,
7/28/2016,4.92,0,87,60,12.1,16.1,,,,,
7/29/2016,5.59,0,85,63,23,28,,,,,
7/30/2016,7.61,1.63,79,65,15,55,,,,,
7/31/2016,5.37,0,85,65,12.1,29.1,,,,,
8/1/2016,4.25,0,86,61,10.1,15,,,,,
8/2/2016,2.91,0,87,61,12.1,15,,,,,
8/3/2016,2.24,0,88,58,8.9,13,,,,,
8/4/2016,4.25,0,91,56,16.1,21,,,,,
8/5/2016,6.93,0,90,65,17,21.9,,,,,
8/6/2016,5.82,0,85,61,13,21,,,,,
8/7/2016,7.38,0,85,56,15,19,,,,,
8/8/2016,3.58,0,84,49,14.1,28,,,,,
8/9/2016,3.36,0,88,53,12.1,33.1,,,,,
8/10/2016,2.91,0,94,62,14.1,18.1,,,,,
8/11/2016,6.93,0,93,69,16.1,19.9,,,,,
8/12/2016,8.05,0.01,93,72,23,31.1,,,,,
8/13/2016,7.61,0.81,83,72,19.9,25.9,,,,,
8/14/2016,3.8,0.92,81,64,18.1,25.1,,,,,
8/15/2016,3.8,0.41,77,60,10.1,31.1,,,,,
8/16/2016,8.5,1.64,83,63,19.9,25.9,,,,,
8/17/2016,5.59,0,83,59,23,32,,,,,
8/18/2016,3.58,0,83,59,28,29.1,,,,,
8/19/2016,4.7,0,87,64,19.9,34,,,,,
8/20/2016,7.38,0.02,84,62,19.9,31.1,,,,,
8/21/2016,9.17,0.08,78,53,25.9,33.1,,,,,
8/22/2016,2.91,0,77,50,12.1,15,,,,,
8/23/2016,4.47,0,82,48,16.1,25.1,,,,,
8/24/2016,6.93,0.07,83,52,18.1,25.9,,,,,
8/25/2016,7.61,0,90,67,21.9,36,,,,,
8/26/2016,3.58,0,85,54,10.1,27.1,,,,,
8/27/2016,4.25,0.68,82,61,31.1,65.1,,,,,
8/28/2016,4.47,0,86,69,15,30,,,,,
8/29/2016,3.13,0,84,62,10.1,47,,,,,
8/30/2016,2.91,0,80,59,13,21,,,,,
8/31/2016,6.49,,81,53,17,36,,,,,
9/1/2016,9.84,0,76,53,21,28,,,,,
9/2/2016,6.93,0,76,51,16.1,21,,,,,
9/3/2016,4.25,0,77,48,12.1,15,,,,,
9/4/2016,2.01,0,80,47,10.1,14.1,,,,,
9/5/2016,3.58,0,85,49,14.1,18.1,,,,,
9/6/2016,5.14,0,91,62,16.1,23.9,,,,,
9/7/2016,6.26,0.08,92,69,19.9,32,,,,,
9/8/2016,8.28,0.04,80,68,21,30,,,,,
9/9/2016,3.36,0,81,66,8.9,12.1,,,,,
9/10/2016,10.29,0.89,76,58,23.9,30,,,,,
9/11/2016,3.58,0,73,48,12.1,14.1,,,,,
9/12/2016,3.36,0,75,44,12.1,14.1,,,,,
9/13/2016,5.59,0,81,46,16.1,21.9,,,,,
9/14/2016,7.61,0.01,75,58,14.1,18.1,,,,,
9/15/2016,4.47,0,73,48,10.1,31.1,,,,,
9/16/2016,4.92,0,79,44,13,17,,,,,
9/17/2016,5.82,0.09,75,61,14.1,25.9,,,,,
9/18/2016,3.13,0,80,56,13,17,,,,,
9/19/2016,2.46,0,83,48,12.1,23,,,,,
9/20/2016,2.91,0,82,54,12.1,15,,,,,
9/21/2016,2.01,0,82,48,12.1,16.1,,,,,
9/22/2016,2.24,0,86,56,8.9,19,,,,,
9/23/2016,5.82,0,81,58,15,19,,,,,
9/24/2016,5.82,0,71,52,14.1,18.1,,,,,
9/25/2016,5.37,0,72,44,13,19,,,,,
9/26/2016,9.17,0,69,42,25.1,30,,,,,
9/27/2016,8.95,,69,44,25.9,34,,,,,
9/28/2016,6.49,0.22,60,46,14.1,19.9,,,,,
9/29/2016,9.62,1.68,62,57,16.1,21.9,,,,,
9/30/2016,9.17,0.21,62,57,16.1,21.9,,,,,
10/1/2016,4.92,0.52,67,50,14.1,18.1,,,,,
10/2/2016,3.58,0,67,45,12.1,15,,,,,
10/3/2016,2.01,0,63,45,8.1,10.1,,,,,
10/4/2016,5.37,0,73,44,16.1,19.9,,,,,
10/5/2016,5.14,0,79,52,17,25.9,,,,,
10/6/2016,4.03,0,81,50,14.1,30,,,,,
10/7/2016,6.93,0.06,81,52,18.1,23,,,,,
10/8/2016,9.62,0,61,40,25.1,34,,,,,
10/9/2016,5.82,0,61,31,14.1,25.9,,,,,
10/10/2016,2.24,0,62,30,10.1,21,,,,,
10/11/2016,3.13,0,68,38,13,28,,,,,
10/12/2016,9.62,0.25,77,39,28,40.9,,,,,
10/13/2016,5.82,0,58,33,19.9,25.1,,,,,
10/14/2016,4.25,0,61,29,13,15,,,,,
10/16/2016,,,64,63,8.9,13,,,,,
10/17/2016,10.29,0,80,61,21.9,34,,,,,
10/18/2016,11.18,0,76,48,25.1,33.1,,,,,
10/19/2016,1.79,0.11,72,40,10.1,14.1,,,,,
10/20/2016,6.71,1.04,57,49,17,23.9,,,,,
10/21/2016,11.18,0.01,54,35,21.9,33.1,,,,,
10/22/2016,8.95,0,54,35,21,29.1,,,,,
10/23/2016,6.49,0,66,36,18.1,23.9,,,,,
10/24/2016,8.5,0,56,34,19.9,25.9,,,,,
10/25/2016,4.03,0,53,26,12.1,14.1,,,,,
10/26/2016,7.83,0.32,43,26,16.1,25.1,,,,,
10/27/2016,8.5,0.07,47,39,19.9,25.1,,,,,
10/28/2016,5.82,0,55,28,17,31.1,,,,,
10/29/2016,9.4,0,70,49,21,31.1,,,,,
10/30/2016,8.5,0.6,62,45,16.1,21,,,,,
10/31/2016,5.82,0,53,29,17,21.9,,,,,
11/1/2016,6.26,0,77,45,18.1,23.9,,,,,
11/2/2016,1.79,0.06,70,50,10.1,12.1,,,,,
11/3/2016,7.16,0.09,60,45,17,23,,,,,
11/4/2016,5.37,0,56,32,13,15,,,,,
11/5/2016,5.82,0,66,29,16.1,19.9,,,,,
11/6/2016,1.34,0,67,30,8.9,15,,,,,
11/7/2016,0.89,0,65,35,29.1,32,,,,,
11/8/2016,8.5,0,60,32,21,28,,,,,
11/9/2016,9.84,0,53,31,18.1,27.1,,,,,
11/10/2016,12.53,0,63,28,23.9,31.1,,,,,
11/11/2016,9.4,0,53,23,23,29.1,,,,,
11/12/2016,5.14,0,50,17,14.1,19,,,,,
11/13/2016,8.5,,58,21,21,25.1,,,,,
11/14/2016,4.47,0,59,24,19.9,31.1,,,,,
11/15/2016,3.13,0,59,27,12.1,16.1,,,,,
11/16/2016,4.92,0,58,28,13,17,,,,,
11/17/2016,5.14,0,64,27,15,21,,,,,
11/18/2016,10.51,0,72,50,23.9,38.9,,,,,
11/19/2016,17.67,0.03,58,32,29.1,38.9,,,,,
11/20/2016,16.33,0.01,34,27,29.1,36.9,,,,,
11/21/2016,9.84,0,38,22,19.9,25.1,,,,,
11/22/2016,3.36,0,40,13,13,18.1,,,,,
11/23/2016,6.93,0.01,38,22,17,23,,,,,
11/24/2016,6.26,0.01,45,37,15,19.9,,,,,
11/25/2016,8.05,0,43,37,15,19.9,,,,,
11/26/2016,8.5,0,43,29,16.1,19.9,,,,,
11/27/2016,4.7,0,45,21,14.1,18.1,,,,,
11/28/2016,9.62,0.01,48,33,21,30,,,,,
11/29/2016,9.62,0.01,58,47,21,32,,,,,
11/30/2016,7.38,0,57,29,23.9,34,,,,,
12/1/2016,13.42,0,40,34,21,25.9,,,,,
12/2/2016,11.86,0,41,34,21,27.1,,,,,
12/3/2016,3.8,0,37,23,13,16.1,,,,,
12/4/2016,4.7,0,38,31,15,19,,,,,
12/5/2016,6.49,0,39,23,15,19.9,,,,,
12/6/2016,7.16,0,40,24,18.1,23.9,,,,,
12/7/2016,12.08,0,38,28,21.9,29.1,,,,,
12/8/2016,15.21,0,30,23,23,31.1,1,,,,
12/9/2016,10.07,0,31,24,18.1,23,,,,,
12/10/2016,10.51,0,28,20,21.9,25.9,1,,,,
12/11/2016,6.93,0.43,30,22,13,18.1,1,,,,
12/12/2016,12.08,0,35,23,23.9,33.1,1,,,,
12/13/2016,7.83,0,26,6,19.9,23.9,1,,,1,
12/14/2016,11.86,0,21,0,23.9,31.1,1,,,1,
12/15/2016,11.86,0,15,0,23,31.1,,,,,
12/16/2016,6.49,0.04,18,2,17,21.9,,,,,
12/17/2016,5.37,0.04,27,17,14.1,19,,,,,
12/18/2016,8.5,0,23,3,21,25.9,,,,,
12/19/2016,6.04,0,14,-12,14.1,17,,,,,
12/20/2016,10.51,0,29,-5,25.1,32,,,,,
12/21/2016,4.92,0,33,3,12.1,15,,,,,
12/22/2016,8.72,0,38,18,19.9,27.1,,,,,
12/23/2016,5.14,0.05,33,15,12.1,13,,,,,
12/24/2016,6.71,0.02,38,33,16.1,19.9,,,,,
12/25/2016,8.95,0,34,33,17,23,,,,,
12/26/2016,12.3,0.26,52,33,31.1,44.1,,,,,
12/27/2016,15.21,0,37,28,28,36,,,,,
12/28/2016,9.4,0.01,36,26,17,23.9,,,,,
12/29/2016,15.21,0,42,30,31.1,36.9,,,,,
12/30/2016,11.86,0,31,26,21.9,25.9,,,,,
12/31/2016,14.32,0,46,26,28,36,,,,,
1/1/2017,3.36,0,39,14,13,27.1,,,,,
1/2/2017,6.26,0.33,41,22,13,17,,,,,
1/3/2017,7.83,0.16,44,36,21.9,29.1,,,,,
1/4/2017,20.58,0,36,17,33.1,40.9,,,,,
1/5/2017,10.29,0,18,6,21,23.9,,,,,
1/6/2017,8.5,0,13,-2,16.1,21,,,,,
1/7/2017,10.51,0,15,0,19.9,28,,,,,
1/8/2017,8.72,0,17,2,17,23.9,,,,,
1/9/2017,10.51,0,28,14,17,23,,,,,
1/10/2017,16.78,0.39,47,26,36.9,48.1,,,,,
1/11/2017,11.41,0.22,56,27,35.1,44.1,,,,,
1/12/2017,9.17,0.35,56,27,21,35.1,,,,,
1/13/2017,7.16,0,27,18,16.1,19.9,,,,,
1/14/2017,2.68,0,31,15,6.9,8.9,,,,,
1/15/2017,2.46,0,31,13,8.1,11,,,,,
1/16/2017,3.36,0.16,34,13,13,19,,,,,
1/17/2017,8.05,0.35,46,32,18.1,23.9,,,,,
1/18/2017,10.74,0,41,33,15,19.9,,,,,
1/19/2017,5.82,0,37,32,14.1,16.1,,,,,
1/20/2017,5.37,0.09,41,32,12.1,18.1,,,,,
1/21/2017,3.8,0,58,36,13,17,,,,,
1/22/2017,3.8,0,52,34,10.1,13,,,,,
1/23/2017,6.49,0.1,46,41,10.1,14.1,,,,,
1/24/2017,7.61,0.03,41,37,16.1,21.9,,,,,
1/25/2017,8.5,0.01,46,34,23.9,32,,,,,
1/26/2017,13.87,0.02,39,33,23,30,,,,,
1/27/2017,14.09,0,33,26,23,28,,,,,
1/28/2017,12.53,0,29,26,19.9,25.1,,,,,
1/29/2017,6.49,0.07,29,23,13,16.1,,,,,
1/30/2017,6.71,0.04,25,16,12.1,17,,,,,
1/31/2017,10.29,0.13,34,23,25.1,34,,,,,
2/1/2017,8.05,0.01,36,20,17,21,1,,,,
2/2/2017,11.86,0,29,4,23.9,29.1,,,,,
2/3/2017,9.17,0,23,-1,23.9,30,,,,,
2/4/2017,7.61,0,29,-2,16.1,21,,,,,
2/5/2017,9.84,0,36,26,19.9,25.1,,,,,
2/6/2017,3.36,0,42,12,10.1,14.1,,,,,
2/7/2017,8.95,0.9,53,33,28,35.1,,,,,
2/8/2017,10.74,0,38,23,23.9,31.1,,,,,
2/9/2017,12.08,0,23,12,23.9,32,,,,,
2/10/2017,10.51,0,32,12,21,31.1,,,,,
2/11/2017,2.91,0.03,47,28,8.9,13,,,,,
2/12/2017,13.87,0.2,43,33,33.1,44.1,,,,,
2/13/2017,8.05,0,43,23,28,36,,,,,
2/14/2017,10.96,0.02,49,27,21.9,27.1,,,,,
2/15/2017,12.75,0,34,24,21,35.1,,,,,
2/16/2017,6.93,0,33,24,17,21,,,,,
2/17/2017,4.92,0,48,27,10.1,17,,,,,
2/18/2017,8.05,0,68,26,19.9,23,,,,,
2/19/2017,5.82,0,65,32,16.1,21,,,,,
2/20/2017,6.93,0,55,29,15,19,,,,,
2/21/2017,3.58,0,61,36,12.1,15,,,,,
2/22/2017,6.71,0,63,36,15,19.9,,,,,
2/23/2017,9.4,0,66,41,16.1,21,,,,,
2/24/2017,8.05,0.81,67,39,28,36,,,,,
2/25/2017,15.88,0,50,23,29.1,40.9,,,,,
2/26/2017,11.86,0,41,19,25.9,34,,,,,
2/27/2017,5.59,0,50,25,14.1,19.9,,,,,
2/28/2017,8.28,0.74,57,35,25.9,32,,,,,
3/1/2017,17.45,0.78,55,25,35.1,46.1,,,,,
3/2/2017,11.63,0,32,23,21.9,31.1,,,,,
3/3/2017,10.51,0,29,19,21.9,27.1,,,,,
3/4/2017,6.04,0,31,15,13,18.1,,,,,
3/5/2017,9.62,0,40,22,17,23,,,,,
3/6/2017,8.72,0.08,56,39,21.9,30,,,,,
3/7/2017,15.21,0.21,58,33,32,42.1,,,,,
3/8/2017,22.15,0,53,35,47,62,,,,,1
3/9/2017,8.72,0,43,28,19.9,27.1,,,,,
3/10/2017,15.21,0,35,14,23.9,34,,,,,
3/11/2017,9.17,0,30,12,18.1,23.9,,,,,
3/12/2017,7.61,0,31,14,15,19.9,,,,,
3/13/2017,10.51,0.13,25,19,18.1,23,,,,,
3/14/2017,13.65,0,23,8,28,36.9,,,,,
3/15/2017,14.32,0,30,13,25.1,33.1,,,,,
3/16/2017,8.05,0,39,15,17,23.9,,,,,
3/17/2017,5.82,0.15,35,17,19.9,25.1,,,,,
3/18/2017,7.38,0.11,40,32,16.1,19.9,,,,,
3/19/2017,6.04,0,40,33,12.1,15,,,,,
3/20/2017,4.03,0.15,45,33,17,25.9,,,,,
3/21/2017,11.86,0,56,25,25.1,36.9,,,,,
3/22/2017,7.38,0,37,19,21,29.1,,,,,
3/23/2017,6.71,0.15,43,17,16.1,21,,,,,
3/24/2017,12.53,0.29,76,36,25.1,34,,,,,
3/25/2017,10.51,0.04,46,40,17,23.9,,,,,
3/26/2017,6.04,0.28,52,39,13,18.1,,,,,
3/27/2017,6.71,0,60,48,23,25.9,,,,,
3/28/2017,8.5,0,51,36,15,18.1,,,,,
3/29/2017,6.49,0.01,56,26,15,19,,,,,
3/30/2017,11.18,0.87,42,37,23,32,,,,,
3/31/2017,10.07,0,42,36,16.1,25.1,,,,,
4/1/2017,7.38,0,57,32,16.1,25.1,,,,,
4/2/2017,4.92,0,58,27,13,17,,,,,
4/3/2017,5.82,0.15,55,46,16.1,19.9,,,,,
4/4/2017,12.53,0.11,56,45,28,35.1,,,,,
4/5/2017,10.51,0.77,48,35,23.9,35.1,,,,,
4/6/2017,16.33,0.44,42,34,32,42.9,,,,,
4/7/2017,12.75,0,51,34,23.9,33.1,,,,,
4/8/2017,5.37,0,60,27,17,25.1,,,,,
4/9/2017,10.74,0,74,40,23.9,32,,,,,
4/10/2017,12.75,0.76,74,57,31.1,40,,,,,
4/11/2017,10.96,0.23,64,44,23.9,31.1,,,,,
